source_type,title,content,url,published_at,region,feed_handle,channel,category
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.carsguide.com.au/byd/atto-2;https://www.carsguide.com.au/car-advice/adaptive-cruise-control-explained-45905;https://www.carsguide.com.au/car-advice/ancap-safety-ratings-explained-31528;https://www.carsguide.com.au/car-advice/big-wheels-and-low-profile-tyres-are-not-always-better-37394;https://www.carsguide.com.au/car-advice/capped-price-servicing-explained-46099;https://www.carsguide.com.au/car-advice/car-suspension-what-is-it-and-how-does-it-work-90747;https://www.carsguide.com.au/car-advice/full-size-spare-space-saver-run-flats-or-puncture-repair-kit-what-to-look-out-for-31389;https://www.carsguide.com.au/car-advice/how-to-choose-the-right-car-to-suit-three-child-seats-53904;https://www.carsguide.com.au/car-advice/how-to-get-the-best-out-of-drive-away-pricing-free-on-roads-and-special-finance-deals;https://www.carsguide.com.au/car-advice/how-to-save-money-on-roadside-assistance-31201;https://www.carsguide.com.au/car-advice/msrp-what-does-it-mean-94279;https://www.carsguide.com.au/car-advice/utes-are-the-most-versatile-cars-on-the-road-but-should-i-buy-one-35972;https://www.carsguide.com.au/car-advice/what-is-autonomous-emergency-braking-or-aeb-51459;https://www.carsguide.com.au/car-advice/what-is-blind-spot-monitoring-51471;https://www.carsguide.com.au/car-advice/what-should-i-do-if-im-unhappy-with-my-car-warranty-service-33220;https://www.carsguide.com.au/car-advice/whats-the-difference-between-diesel-and-petrol-cars-47267;https://www.carsguide.com.au/car-advice/whats-the-difference-between-power-and-torque-87830;https://www.carsguide.com.au/car-advice/why-all-sat-nav-systems-are-not-created-equal-53873;https://www.carsguide.com.au/car-advice/why-isofix-child-seats-are-so-much-safer-for-australia-30946;https://www.carsguide.com.au/car-advice/why-suvs-are-becoming-so-popular-34463;https://www.carsguide.com.au/chery;https://www.carsguide.com.au/ev/advice/electric-car-regenerative-braking-how-does-it-work-88097;https://www.carsguide.com.au/ev/advice/ev-battery-technology-explained-83111;https://www.carsguide.com.au/ev/advice/everything-you-need-to-know-about-charging-electric-cars-84991;https://www.carsguide.com.au/ev/advice/how-long-does-an-electric-car-battery-last-before-recharging-86008;https://www.carsguide.com.au/ev/advice/what-is-a-hybrid-car-84895;https://www.carsguide.com.au/ev/advice/what-is-an-electric-car-86051;https://www.carsguide.com.au/family/advice/what-are-apple-carplay-and-android-auto-56043;https://www.carsguide.com.au/jaecoo;https://www.carsguide.com.au/jaecoo/j5;https://www.carsguide.com.au/land-rover/range-rover;https://www.carsguide.com.au/mg;https://www.carsguide.com.au/mg/mgs5-ev;https://www.carsguide.com.au/safety;https://www.carsguide.com.au/tags/warranty;https://www.carsguide.com.au/technology;https://www.carsguide.com.au/urban/hacks/what-makes-a-good-car-multimedia-system-56049</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218004300</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Jaecoo J5 EV: Should its rivals be worried?</PAGE_TITLE>,2026-02-18T02:00:00,global,www.carsguide.com.au,,other
gdelt_gkg,irrigator.com.au,,<PAGE_PRECISEPUBTIMESTAMP>20260218010400</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>No bail for escaped mental health patient after killing</PAGE_TITLE>,2026-02-18T02:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,dailypost.ng,,<PAGE_AUTHORS>Daniel Chibuike</PAGE_AUTHORS><PAGE_TITLE>Insecurity: 14 Brigade Nigerian Army Commander seeks NUJ support</PAGE_TITLE>,2026-02-18T06:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,ky3.com,,<PAGE_LINKS>https://apnews.com/article/auston-matthews-captain-us-hockey-olympics-3cd74f30f5bb7c88a0b06915dae05381;https://apnews.com/article/milan-olympics-nhl-cd910b7b6bf0067f5f7ed11cf8ad890b;https://apnews.com/article/milan-winter-olympics-bellemare-france-6333a59424bacfc4f3f04fae4ae2ffd8;https://apnews.com/article/sweden-lucas-raymond-olympics-fe27902c51e9e32ed19d70fccc16e2cd;https://apnews.com/hub/milan-cortina-2026-winter-olympics</PAGE_LINKS><PAGE_ALTURL_AMP>https://www.ky3.com/2026/02/18/sweden-gets-past-latvia-will-face-us-quarterfinals-olympics/?outputType=amp</PAGE_ALTURL_AMP><PAGE_TITLE>Sweden gets past Latvia and will face the US in the quarterfinals at the Olympics</PAGE_TITLE>,2026-02-18T06:00:00,global,apnews.com,,other
gdelt_gkg,actionnewsjax.com,,<PAGE_LINKS>https://physicstoday.aip.org/news/what-the-national-center-for-atmospheric-research-means-to-the-atmospheric-sciences;https://www.actionnewsjax.com/weather/first_alert_neighborhood_weather_stations/</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218044200</PAGE_PRECISEPUBTIMESTAMP><PAGE_ALTURL_AMP>https://www.actionnewsjax.com/weather/buresh/buresh-blog-irrigation-saving-water-dormant-grass-la-nina-update-red-snapper-ncar/IXAAGI5HDFAEFDS6FXB2HIRWJ4/?outputType=amp</PAGE_ALTURL_AMP><PAGE_TITLE>Buresh Blog: Irrigation & Saving Water... Dormant Grass... La Nina Update... NCAR... Red Snapper</PAGE_TITLE>,2026-02-18T07:00:00,global,physicstoday.aip.org,,other
gdelt_gkg,ibtimes.co.uk,,<PAGE_LINKS>https://www.el-balad.com/6854591;https://www.ibtimes.co.uk/nato-red-alert-brazen-putin-jets-breach-estonian-airspace-12-minutes-1744729;https://www.ibtimes.co.uk/navalny-dart-frog-toxin-poisoning-1779008;https://www.ibtimes.co.uk/uk-security-alert-why-donald-trumps-new-doctrine-forcing-britain-prepare-war-1775127;https://www.ibtimes.co.uk/ww3-fears-rise-polish-general-warns-russia-preparing-war-nato-1756071;https://www.telegraph.co.uk/world-news/2026/02/16/nato-air-strikes-deep-in-russia-if-putin-hits-baltics/</PAGE_LINKS><PAGE_AUTHORS>Vinay Patel</PAGE_AUTHORS><PAGE_PRECISEPUBTIMESTAMP>20260218063400</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Estonia Warns It Will Take War Deep Into Russia if Moscow Invades &#x2014; Fear of Wider Conflict</PAGE_TITLE>,2026-02-18T07:00:00,global,www.el-balad.com,,other
gdelt_gkg,bnn-news.com,,<PAGE_AUTHORS>LETA</PAGE_AUTHORS><PAGE_PRECISEPUBTIMESTAMP>20260218072700</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Audit shakes Latvia's education system: children not guaranteed equal opportunities in schools</PAGE_TITLE>,2026-02-18T08:00:00,global,PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Audit shakes Latvia's education system: children not guaranteed equal opportunities in schools<,,other
gdelt_gkg,bnn-news.com,,<PAGE_AUTHORS>BNN</PAGE_AUTHORS><PAGE_PRECISEPUBTIMESTAMP>20260218065000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Cyclone approaching from the west &#x2013; snow and milder weather expected midweek in Latvia</PAGE_TITLE>,2026-02-18T08:00:00,global,PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Cyclone approaching from the west &#x2013; snow and milder weather expected midweek in Latvia<,,other
gdelt_gkg,sb.by,,<PAGE_LINKS>http://tass.com;https://pixabay.com/ru/</PAGE_LINKS><PAGE_TITLE>Estonia is open to having NATO nuclear weapons deployed within country</PAGE_TITLE>,2026-02-18T10:00:00,global,tass.com;https:,,russian_state
gdelt_gkg,openthemagazine.com,,<PAGE_LINKS>https://openthemagazine.com/india/pm-modi-calls-ai-a-civilisational-inflection-point-as-india-positions-itself-at-the-centre-of-ai-revolution</PAGE_LINKS><PAGE_AUTHORS>Open Bureau & Agencies</PAGE_AUTHORS><PAGE_TITLE>AI India Impact Summit 2026: Switzerland and Estonia Seek Stronger Ties with India</PAGE_TITLE>,2026-02-18T10:00:00,global,openthemagazine.com,,other
gdelt_gkg,bankingnews.gr,,<PAGE_TITLE>Ukraine war: Claims of 'NATO pilots' and 'mercenaries' operating F-16s as tensions rise in the Baltic</PAGE_TITLE>,2026-02-18T12:00:00,global,,,other
gdelt_gkg,punchng.com,,<PAGE_AUTHORS>Ogbonnaya Ikokwu</PAGE_AUTHORS><PAGE_PRECISEPUBTIMESTAMP>20260218082800</PAGE_PRECISEPUBTIMESTAMP><PAGE_ALTURL_AMP>https://punchng.com/report-any-misconduct-involving-soldiers-brigade-commander-urges-journalists/?amp</PAGE_ALTURL_AMP><PAGE_TITLE>Report Soldier Misconduct: Army Commander Urges Journalists</PAGE_TITLE>,2026-02-18T12:00:00,global,PAGE_PRECISEPUBTIMESTAMP><PAGE_ALTURL_AMP>https:,,other
gdelt_gkg,news.postimees.ee,,<PAGE_TITLE>Fisherman discovered a balloon carrying illegal cigarettes on the ice of the Estonian&#x2013;Russian border lake</PAGE_TITLE>,2026-02-18T12:00:00,global,,,other
gdelt_gkg,spacedaily.com,,<PAGE_TITLE>Latvian startup advances nuclear-fueled power for satellites and future Moon missions</PAGE_TITLE>,2026-02-18T13:00:00,global,,,other
gdelt_gkg,bnn-news.com,,<PAGE_AUTHORS>LETA</PAGE_AUTHORS><PAGE_PRECISEPUBTIMESTAMP>20260218093600</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Court acquits Magonis and three former Latvian Railways board members in 1.5 million euros case</PAGE_TITLE>,2026-02-18T13:00:00,global,PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Court acquits Magonis and three former Latvian Railways board members in 1.5 million euros case<,,other
gdelt_gkg,ianslive.in,,"<PAGE_AUTHORS>IANS</PAGE_AUTHORS><PAGE_TITLE>India's global weight is rising, says Estonia President after meeting PM Modi</PAGE_TITLE>",2026-02-18T13:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,power-technology.com,,"<PAGE_AUTHORS>Shree Mishra</PAGE_AUTHORS><PAGE_PRECISEPUBTIMESTAMP>20260218130400</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>&#xD8;rsted, PGE complete first phase of seabed preparation Baltica 2</PAGE_TITLE>",2026-02-18T14:00:00,global,"PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>&#xD8;rsted, PGE complete first phase of seabed preparation Baltica 2<",,other
gdelt_gkg,indiaeducationdiary.in,,"<PAGE_PRECISEPUBTIMESTAMP>20260218123700</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Education Is Key to Making AI Work Responsibly, says Alar Karis, President of Republic of Estonia at India AI Impact Summit 2026 - India Education | Latest Education News | Global Educational News</PAGE_TITLE>",2026-02-18T14:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,hellenicshippingnews.com,,<PAGE_AUTHORS>hellenicshippingnews...</PAGE_AUTHORS><PAGE_TITLE>Baltic Dry Index falls to 2063 down 32 points | Hellenic Shipping News Worldwide</PAGE_TITLE>,2026-02-18T14:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,foodnavigator-asia.com,,<PAGE_LINKS>https://www.foodnavigator-asia.com/Article/2023/09/26/saudi-arabia-national-targets-and-gender-inclusivity-propelling-food-manufacturing-industry-to-new-heights/</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218095500</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Estonia's Middle East playbook: Key insights for food exporters to the Gulf</PAGE_TITLE>,2026-02-18T15:00:00,global,www.foodnavigator-asia.com,,other
gdelt_gkg,army.mil,,<PAGE_ALTURL_AMP>https://www.army.mil/article-amp/290561/1st_cavalry_division_conducts_crane_course_in_lithuania_command</PAGE_ALTURL_AMP><PAGE_TITLE>1st Cavalry Division Conducts Crane Course in Lithuania Command</PAGE_TITLE>,2026-02-18T15:00:00,global,www.army.mil,,other
gdelt_gkg,militarnyi.com,,<PAGE_LINKS>https://militarnyi.com/en/news/german-45th-panzer-brigade-begins-operations-in-lithuania/;https://www.rnd.de/politik/litauen-brigade-cdu-verteidigungsexperte-will-soldaten-notfalls-verpflichten-JBRLEOAALBAAZCKCQDROANUQGA.html</PAGE_LINKS><PAGE_TITLE>German Brigade in Lithuania Recruits Only 10% of Personnel</PAGE_TITLE>,2026-02-18T15:00:00,global,militarnyi.com,,other
gdelt_gkg,harringayonline.com,,<PAGE_TITLE>Stallan family from the old Tottenham Fire Brigade</PAGE_TITLE>,2026-02-18T17:00:00,global,,,other
gdelt_gkg,delfi.lt,,<PAGE_TITLE>Lithuania completes JLTV acquisition</PAGE_TITLE>,2026-02-18T17:00:00,global,,,other
gdelt_gkg,delfi.lt,,<PAGE_TITLE>Lithuania addresses ICAO over contraband balloons from Belarus</PAGE_TITLE>,2026-02-18T17:00:00,global,,,other
gdelt_gkg,delfi.lt,,<PAGE_TITLE>Four flights disrupted by Tuesday's restrictions at Vilnius Airport &#x2013; NKVC</PAGE_TITLE>,2026-02-18T17:00:00,global,,,other
gdelt_gkg,westmeathexaminer.ie,,<PAGE_TITLE>Kerrigan's lose at home as two sides confirm top seedings</PAGE_TITLE>,2026-02-18T18:00:00,global,,,other
gdelt_gkg,myjoyonline.com,,<PAGE_PRECISEPUBTIMESTAMP>20260218184100</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Pan-African Youth Union General Secretary pays courtesy call on NYA CEO Osman Ayariga</PAGE_TITLE>,2026-02-18T19:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,the-star.co.ke,,<PAGE_TITLE>Wetang'ula: Kenya to benchmark Egypt's irrigation technology to boost food security</PAGE_TITLE>,2026-02-18T19:00:00,global,,,other
gdelt_gkg,newsghana.com.gh,,<PAGE_TITLE>VEPEAG Demands Irrigation Revival After Jihadist Attack on Traders</PAGE_TITLE>,2026-02-18T21:00:00,global,,,other
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.carsguide.com.au/alfa-romeo;https://www.carsguide.com.au/car-advice/ancap-safety-ratings-explained-31528;https://www.carsguide.com.au/car-advice/big-wheels-and-low-profile-tyres-are-not-always-better-37394;https://www.carsguide.com.au/car-advice/car-headlights-led-vs-halogen-vs-hid-vs-xenon-vs-laser-70301;https://www.carsguide.com.au/car-advice/car-suspension-what-is-it-and-how-does-it-work-90747;https://www.carsguide.com.au/car-advice/full-size-spare-space-saver-run-flats-or-puncture-repair-kit-what-to-look-out-for-31389;https://www.carsguide.com.au/car-advice/fwd-vs-awd-whats-the-difference-90165;https://www.carsguide.com.au/car-advice/how-to-choose-the-right-tyres-for-your-car-33549;https://www.carsguide.com.au/car-advice/how-to-get-the-best-out-of-drive-away-pricing-free-on-roads-and-special-finance-deals;https://www.carsguide.com.au/car-advice/lane-departure-warning-explained-45944;https://www.carsguide.com.au/car-advice/real-leather-vs-fake-leather-for-cars-31066;https://www.carsguide.com.au/car-advice/what-is-the-speed-limit-while-towing-in-australia-80476;https://www.carsguide.com.au/car-advice/what-should-i-do-if-im-unhappy-with-my-car-warranty-service-33220;https://www.carsguide.com.au/car-advice/whats-the-difference-between-power-and-torque-87830;https://www.carsguide.com.au/car-advice/why-front-wheel-drive-is-sensible-but-rear-wheel-drive-is-more-fun-36990;https://www.carsguide.com.au/car-advice/why-isofix-child-seats-are-so-much-safer-for-australia-30946;https://www.carsguide.com.au/car-advice/why-suvs-are-becoming-so-popular-34463;https://www.carsguide.com.au/ev/advice/electric-car-regenerative-braking-how-does-it-work-88097;https://www.carsguide.com.au/ev/advice/ev-battery-technology-explained-83111;https://www.carsguide.com.au/ev/advice/everything-you-need-to-know-about-charging-electric-cars-84991;https://www.carsguide.com.au/ev/advice/how-long-does-an-electric-car-battery-last-before-recharging-86008;https://www.carsguide.com.au/ev/advice/what-is-an-electric-car-86051;https://www.carsguide.com.au/family/advice/what-are-apple-carplay-and-android-auto-56043;https://www.carsguide.com.au/family/advice/yes-you-can-install-your-own-child-seat-heres-how-67309;https://www.carsguide.com.au/geely/ex5;https://www.carsguide.com.au/leapmotor;https://www.carsguide.com.au/leapmotor/b10;https://www.carsguide.com.au/leapmotor/c10;https://www.carsguide.com.au/maserati;https://www.carsguide.com.au/mg/mgs5-ev;https://www.carsguide.com.au/peugeot;https://www.carsguide.com.au/safety;https://www.carsguide.com.au/tags/warranty;https://www.carsguide.com.au/urban/hacks/what-is-qi-or-chee-wireless-phone-charging-40250;https://www.carsguide.com.au/urban/hacks/what-makes-a-good-car-multimedia-system-56049</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260219000000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Is this the best value electric small SUV?</PAGE_TITLE>,2026-02-19T01:00:00,global,www.carsguide.com.au,,other
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.canberratimes.com.au/profile/1495/zoe-wundenberg/</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218234600</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Zo&#xEB; Wundenberg | Party politics disrupts Farrer representation | The Irrigator</PAGE_TITLE>,2026-02-19T01:00:00,global,www.canberratimes.com.au,,other
gdelt_gkg,eadaily.com,,"<PAGE_ALTURL_AMP>https://eadaily.com/en/ampnews/2026/02/18/estonias-largest-cheese-factory-went-bankrupt-in-one-year</PAGE_ALTURL_AMP><PAGE_TITLE>Estonia's largest cheese factory went bankrupt in one year &#x2014; EADaily, February 18th, 2026 &#x2014; Economics, Baltics</PAGE_TITLE>",2026-02-19T01:00:00,global,eadaily.com,,other
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.areanews.com.au/story/8762317/honouring-lives-on-writing-tributes-for-beloved-family-members/;https://www.areanews.com.au/story/9170959/heartfelt-tribute-to-a-loyal-furry-companion/</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218050000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Finding comfort through grief: A mothers experience</PAGE_TITLE>,2026-02-19T01:00:00,global,www.areanews.com.au,,other
gdelt_gkg,irrigator.com.au,,<PAGE_PRECISEPUBTIMESTAMP>20260219001100</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>The great packing debate: check-in luggage vs carry-on bags | The Irrigator</PAGE_TITLE>,2026-02-19T01:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.dailyadvertiser.com.au/sport/group-9/</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218080000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Group Nine mourns loss of 'gentleman of the game' Leo McCarthy | The Irrigator</PAGE_TITLE>,2026-02-19T01:00:00,global,www.dailyadvertiser.com.au,,other
gdelt_gkg,irrigator.com.au,,<PAGE_PRECISEPUBTIMESTAMP>20260219002800</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Telstra boosts dividend as mobile price hikes pay off</PAGE_TITLE>,2026-02-19T01:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.irrigator.com.au/story/8915215/top-10-multi-day-hikes-across-australia/;https://www.irrigator.com.au/travel/destinations/scandinavia/</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218210000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Cruising Norway: A journey through fjords and folklore | The Irrigator</PAGE_TITLE>,2026-02-19T01:00:00,global,www.irrigator.com.au,,other
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.carsguide.com.au/byd;https://www.carsguide.com.au/car-advice/whats-the-difference-between-diesel-and-petrol-cars-47267;https://www.carsguide.com.au/ev/advice/what-is-an-electric-car-86051;https://www.carsguide.com.au/mazda;https://www.carsguide.com.au/nissan;https://www.carsguide.com.au/subaru</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260219000000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Popular car brands in trouble on emissions</PAGE_TITLE>,2026-02-19T01:00:00,global,www.carsguide.com.au,,other
gdelt_gkg,irrigator.com.au,,<PAGE_LINKS>https://www.canberratimes.com.au/profile/1409/adam-triggs/</PAGE_LINKS><PAGE_PRECISEPUBTIMESTAMP>20260218183000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Adam Triggs | Rising medical costs burden Australians' health | The Irrigator</PAGE_TITLE>,2026-02-19T01:00:00,global,www.canberratimes.com.au,,other
gdelt_gkg,irrigator.com.au,,"<PAGE_PRECISEPUBTIMESTAMP>20260218211400</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Whistle review: A bit of fun for horror fans, with scares and gore galore | The Irrigator</PAGE_TITLE>",2026-02-19T01:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,united24media.com,,<PAGE_LINKS>https://news.err.ee/1609944743/foreign-minister-estonia-s-foreign-policy-is-not-an-academic-exercise;https://united24media.com/latest-news/its-a-direction-we-should-follow-nawrocki-weighs-polish-nuclear-capability-as-security-risks-grow-15930;https://www.reuters.com/world/europe/estonian-parliament-votes-withdraw-landmines-treaty-2025-06-04/</PAGE_LINKS><PAGE_TITLE>Estonia Signals Openness to NATO Nuclear Deployment</PAGE_TITLE>,2026-02-19T01:00:00,global,news.err.ee,,estonian_media
gdelt_gkg,irrigator.com.au,,<PAGE_PRECISEPUBTIMESTAMP>20260219000900</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Canberra bar raided over Trump and Netanyahu posters | The Irrigator</PAGE_TITLE>,2026-02-19T01:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,irrigator.com.au,,<PAGE_PRECISEPUBTIMESTAMP>20260218223000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>Major mosque targeted again as Hanson speech link drawn</PAGE_TITLE>,2026-02-19T01:00:00,global,PAGE_TITLE>,,other
gdelt_gkg,irrigator.com.au,,"<PAGE_PRECISEPUBTIMESTAMP>20260218223000</PAGE_PRECISEPUBTIMESTAMP><PAGE_TITLE>'Everyday low prices' a win for Kmart, Bunnings owner</PAGE_TITLE>",2026-02-19T01:00:00,global,PAGE_TITLE>,,other
