id,cluster_id,first_signal_id,first_source,first_category,first_title,first_published,signal_count,category_count,categories,is_state_origin,created_at
276,5564,1202846,rss:gdelt,"",GDELT [Ostrov-airbase]: Full list of countries which have nuclear weapons - and how many - amid Iran war | Weird | News,2026-03-18 07:45:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
277,5590,84018,rss:rss,baltic_media, Mierina and Azerbaijani MP stress the need to avoid wider conflict in Middle East  - The Baltic Times,2026-03-14 23:15:14.228993+00,3,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
278,5574,731480,rss:gdelt,"",GDELT [Pskov-76th-VDV]: War On Iran : – ( Not -) Destroyed Missile Launchers – Seeking Ground War Allies – Moon of Alabama,2026-03-17 07:15:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
279,5577,798606,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Endowed Scholarship Established to honor Florida Army Major Killed in Iran War,2026-03-17 10:30:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
280,5588,798624,rss:gdelt,"",GDELT [Ostrov-airbase]: Suicide Bombers Kill 23 in Coordinated Maiduguri Attacks,2026-03-17 09:45:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
281,5553,275072,rss:rss,russian_state,Дмитриев задался вопросом о будущем НАТО после слов президента США,2026-03-16 04:05:42+00,6,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
282,5558,597232,rss:gdelt,"",GDELT [Baltiysk-naval]: US has not asked Australia to send navy to Middle East,2026-03-16 23:00:00+00,5,0,,f,2026-03-22 19:43:03.021284+00
283,5567,73362,rss:rss,russian_state,Песков: многие страны хотят приобрести нефть из России,2026-03-14 03:28:40+00,10,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
284,5591,84091,rss:rss,baltic_media," Latvia must continue to invest in security, health, demographics and energy - PM  - The Baltic Times",2026-03-14 23:15:15.063139+00,4,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
285,5592,84061,rss:rss,baltic_media, Czech president says country will not return to Russian oil  - The Baltic Times,2026-03-14 23:15:14.726528+00,4,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
286,5585,1342734,rss:rss,russian_state,Балицкий: большая часть бюджета Запорожской области направлена на соцсферу,2026-03-18 18:23:21+00,4,1,{russian_state},t,2026-03-22 19:43:03.021284+00
287,5343,1342298,rss:rss,estonian_media,Американская компания откроет в Эстонии центр обслуживания систем HIMARS,2026-03-18 18:48:00+00,15,5,"{baltic_media,estonian_media,government,russian_language_ee,russian_state}",f,2026-03-22 19:43:03.021284+00
288,5616,83540,rss:rss,defense_osint,U.S. Army awards Anduril $20B contract for AI battlefield network,2026-03-14 10:09:28+00,2,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
289,5742,732797,rss:gdelt,"","GDELT [Ostrov-airbase]:   Door open  for Canada military help with shipping crisis in Gulf , defence minister says",2026-03-17 04:15:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
290,5609,1309060,rss:rss,defense_osint,"In new timeline, Army set to take full control of THAAD missile program by 2027",2026-03-18 17:11:17+00,2,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
291,5627,1276212,rss:rss,estonian_media,Russian citizen expelled from Estonia days after entering country,2026-03-18 15:13:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
292,5613,1308260,rss:rss,estonian_media,"OTSE POSTIMEHEST ⟩ Jürgen Ligi: Talking to Läänemets is difficult, because there is no trust",2026-03-18 16:50:37+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
293,5630,903854,rss:rss,ru_state,Политолог Кошкин высказался о росте пророссийских настроений в Польше,2026-03-17 17:20:05+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
294,5622,1207466,rss:rss,ukraine_media,Ukrainian forces repel Russian motorised assault on Pokrovsk front,2026-03-18 10:07:00+00,2,1,{ukraine_media},f,2026-03-22 19:43:03.021284+00
295,5629,335567,rss:telegram,"","Латвия, Литва, Эстония бойкотируют и церемонию закрытия зимних Паралимпийских игрТем самым прибалтий…",2026-03-16 07:56:01+00,2,0,,f,2026-03-22 19:43:03.021284+00
296,6129,72679,rss:gdelt,"",GDELT [Pskov-76th-VDV]: Trump says US bombed military sites on an island vital to Iran oil n ... ,2026-03-14 03:45:00+00,5,0,,f,2026-03-22 19:43:03.021284+00
297,5612,1139528,rss:rss,estonian_media,Таро анонсировал создание спецподразделения PPA по борьбе с мошенничествами,2026-03-18 06:07:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
298,5618,341147,rss:rss,russian_state,Развожаев: расцвет неонацизма на Украине доказал важность референдума в Крыму,2026-03-16 07:16:18+00,4,1,{russian_state},t,2026-03-22 19:43:03.021284+00
299,5623,407104,rss:rss,baltic_media,Britanija pasakė Trumpui aiškiai: Hormūzo atidarymas nebus NATO misija,2026-03-16 11:33:03+00,10,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
300,5611,1270379,rss:gdelt,"",GDELT [Ostrov-airbase]: CM Bugti says major attack prevented with arrest of  would - be  female suicide bomber in Khuzdar - Pakistan,2026-03-18 13:00:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
301,5632,68399,rss:gdelt,"",GDELT [Grodno-garrison]: US military says all 6 airmen in refueling aircraft that crashed in Iraq are dead,2026-03-13 15:45:00+00,6,0,,f,2026-03-22 19:43:03.021284+00
302,5605,1001042,rss:gdelt,"","GDELT [Baltiysk-naval]: USS Ford has seen war , fire and plumbing woes as it nears a record long deployment",2026-03-17 23:00:00+00,9,0,,f,2026-03-22 19:43:03.021284+00
303,5604,938222,rss:rss,russian_state,Эвакуированные из Херсона при обстреле центра потеряли имущество,2026-03-17 18:02:35+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
304,5596,462343,rss:gdelt,"",GDELT [Baltiysk-naval]: U . S . continues strikes to curb Iran threat in Strait of Hormuz : commander - Xinhua,2026-03-16 15:00:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
305,5606,731446,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: India Condemns Pakistan Airstrikes in Afghanistan at UN,2026-03-17 07:00:00+00,5,0,,f,2026-03-22 19:43:03.021284+00
306,5626,327616,rss:telegram,"","Россия не допустит реванша нацизма и ксенофобии, заявила представитель МИД РФ Мария Захарова @MariaV…",2026-03-16 07:01:13+00,2,0,,f,2026-03-22 19:43:03.021284+00
307,5619,69078,rss:rss,russian_state,ВСУ ударили по городу-спутнику ЗАЭС Энергодару,2026-03-13 12:48:47+00,3,1,{russian_state},t,2026-03-22 19:43:03.021284+00
308,5519,836509,rss:rss,estonian_media,Winter Olympic medalist coach and father: EOK chief pursuing vendetta against me,2026-03-17 12:02:00+00,5,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
309,5640,1240510,rss:rss,estonian_media,"Полиция безопасности выслала из Эстонии мужчину, контактировавшего с российскими спецслужбами",2026-03-18 13:27:05+00,5,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
310,5653,1241427,rss:rss,estonian_media,"ERR Supervisory Board experts could be picked by independent institutions, says member",2026-03-18 13:23:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
311,5651,56094,rss:rss,russian_state,В Запорожской области два человека погибли при ударе дрона по машине,2026-03-11 07:35:35+00,8,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
312,5645,871092,rss:rss,russian_language_ee,"ВМС Финляндии пояснили, почему не могут оказать помощь США в Ормузском проливе",2026-03-17 14:00:10+00,3,1,{russian_language_ee},f,2026-03-22 19:43:03.021284+00
313,5654,1240508,rss:rss,baltic_media,Lietuva pareiškė protestą Rusijai dėl išpuolių prieš Ukrainos civilius ir grėsmės Moldovai,2026-03-18 12:08:03+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
314,5642,478950,rss:telegram,"",Латвийский стартап планирует вырабатывать электричество на ЛунеЛатвия имеет все возможности стать ча…,2026-03-16 16:02:01+00,2,0,,f,2026-03-22 19:43:03.021284+00
315,5665,1241393,rss:rss,ukraine_media,Threats to Hungarian community posed as police: Security Service exposes Russian operation in Zakarpattia,2026-03-18 11:23:00+00,2,2,"{trusted,ukraine_media}",f,2026-03-22 19:43:03.021284+00
316,5657,1206801,rss:rss,baltic_media,"NSGK palaiko EK kovos su dronais planą, pirmininkas balionų įtraukimą vadina diplomatine sėkme",2026-03-18 11:04:03+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
317,5664,1173925,rss:rss,russian_language_ee,В начале следующей недели в Нарве планируется открытие пневмохолла,2026-03-18 08:58:02+00,2,1,{russian_language_ee},f,2026-03-22 19:43:03.021284+00
318,5647,1204194,rss:gdelt,"",GDELT [Kronstadt-naval]: Indian Navy continues IOS SAGAR initiative to strengthen maritime partnership with Indian Ocean nations,2026-03-18 10:00:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
319,5637,408797,rss:rss,baltic_media,Консерваторы предлагают унифицировать санкции против граждан Беларуси и России,2026-03-16 10:38:54+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
320,5671,1144158,rss:telegram,"","Латыши поторапливают еэсовцев: срочно дайте денег украинцам!Кто о чём, а латыши при власти поют всё …",2026-03-18 07:35:10+00,3,0,,f,2026-03-22 19:43:03.021284+00
321,5649,1241422,rss:rss,estonian_media,Marko Mihkelson: A United North as a new regional pillar of the free world,2026-03-18 13:41:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
322,5669,77172,rss:rss,russian_state,WADA не планирует запрещать Трампу и американским чиновникам посещать ЧМ-2026,2026-03-14 10:21:01+00,13,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
323,5652,798671,rss:gdelt,"",GDELT [Severomorsk-NorthFleet]: Pakistan air strike on Kabul : What you need to know,2026-03-17 11:15:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
324,5667,462376,rss:gdelt,"","GDELT [Ostrov-airbase]: Iran war : What is happening on day 17 of US - Israel attacks ? - Dominican Republic Post – Caribbean News , Business , Travel & Culture",2026-03-16 09:15:00+00,5,0,,f,2026-03-22 19:43:03.021284+00
325,5717,57645,rss:milwatch,"",Russians strike railway lines in Sumy and Mykolaiv regions,2026-03-12 11:35:00+00,3,1,{trusted},f,2026-03-22 19:43:03.021284+00
326,5712,836345,rss:rss,russian_state,Литва потребовала в Совете ЕС по окружающей среде приостановить работу БелАЭС,2026-03-17 12:27:00+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
327,5683,1204192,rss:gdelt,"",GDELT [Kronstadt-naval]: Iran Bushehr Nuclear Plant Hit By  Projectile  ,2026-03-18 10:00:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
328,5697,1140154,rss:rss,ru_state,"Польша требует передать орден Virtuti Militari, замеченный на аукционе Украины",2026-03-18 07:32:54+00,2,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
329,5687,568113,rss:rss,russian_state,Bloomberg: НАТО может перебросить батарею Patriot для усиления базы Инджирлик,2026-03-16 18:51:10+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
330,5707,209741,rss:rss,ru_state,Трамп: США не обязаны были помогать союзникам по НАТО с поддержкой Украины,2026-03-15 23:55:49+00,7,5,"{baltic_media,russian_independent,russian_language_ee,ru_state,ukraine_media}",t,2026-03-22 19:43:03.021284+00
331,5710,1140090,rss:rss,russian_state,Суд апелляционной инстанции оставил в силе приговор экс-сенатору Арашукову,2026-03-18 07:37:28+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
332,5679,731442,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Warning issued for possible US military operations off Karpasia coast,2026-03-17 07:00:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
333,5693,83548,rss:rss,defense_osint,Airbus prepares Valkyrie combat drone for German Air Force,2026-03-13 11:44:29+00,3,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
334,5694,47560,rss:rss,russian_state,"При ударе дрона ВСУ в Запорожской области погибла семья, ранен ребенок",2026-03-08 09:50:17+00,15,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
335,5686,407511,rss:rss,estonian_media,Foreign minister: Estonia ready to discuss Strait of Hormuz with US,2026-03-16 11:41:00+00,3,2,"{commentary,estonian_media}",f,2026-03-22 19:43:03.021284+00
336,5681,520564,rss:telegram,"",Литва получила беспилотники для слежения за границейВице-президент компании Philip Morris Internatio…,2026-03-16 18:33:01+00,3,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
337,5702,1140211,rss:rss,ru_state,Зеленский: война в Иране вызывает недобрые предчувствия о будущем Украины,2026-03-18 06:20:30+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
338,5684,115640,rss:rss,estonian_media,Эксперты: Эстонии нужна четкая стратегия энергетической безопасности,2026-03-15 18:40:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
339,5726,798615,rss:gdelt,"",GDELT [Baltiysk-naval]: Military escort for tankers in Strait of Hormuz not long - term fix : IMO head,2026-03-17 10:00:00+00,9,0,,f,2026-03-22 19:43:03.021284+00
340,5727,196325,rss:gdelt,"","GDELT [Kaliningrad-Chkalovsk]: Exclusive | Why Iran strikes may drive Asian nuclear race , hit China in the Middle East : Zhao Tong",2026-03-15 23:00:00+00,15,0,,f,2026-03-22 19:43:03.021284+00
341,5724,60736,rss:gdelt,"",GDELT [Baltiysk-naval]: Iran unrelenting attacks on Mideast shipping and energy infrastructure send oil prices soaring,2026-03-12 23:00:00+00,6,0,,f,2026-03-22 19:43:03.021284+00
342,5751,836341,rss:rss,russian_state,Стубб: Европе вскоре придется открыть каналы политического диалога с Россией,2026-03-17 13:44:16+00,3,1,{russian_state},t,2026-03-22 19:43:03.021284+00
343,5730,72670,rss:gdelt,"",GDELT [Baltiysk-naval]: Watch : Iran displays kamikaze naval drones in underground  missile city  ,2026-03-14 03:45:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
344,5716,1107367,rss:rss,estonian_media,Riigikogu komisjon vahetab RMK nõukogu sotsist liikme välja,2026-03-18 05:19:00+00,4,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
345,5745,72700,rss:gdelt,"","GDELT [Kronstadt-naval]: DUBAI IS FINISHED : Iran Strikes Back , Causing Westerners To Flee",2026-03-14 03:00:00+00,13,0,,f,2026-03-22 19:43:03.021284+00
346,5352,55746,rss:rss,russian_state,В Новосибирской области могут рассмотреть меры по ограничению продажи алкоголя,2026-03-12 04:16:08+00,13,2,"{russian_independent,russian_state}",t,2026-03-22 19:43:03.021284+00
347,5748,803200,rss:rss,russian_state,Развожаев: около 60 компаний уже стали резидентами IT-кластера в Севастополе,2026-03-17 11:42:47+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
348,5746,1002366,rss:gdelt,"",GDELT [Pskov-76th-VDV]: Deployment of Marines to Middle East raises specter of ground troops in Iran,2026-03-17 23:15:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
349,5747,1002364,rss:gdelt,"",GDELT [Pskov-76th-VDV]: U . S . hasnt asked NATO for help in Strait of Hormuz : Anand,2026-03-17 23:15:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
350,5758,938283,rss:rss,defense_osint,UK defense official: Boeing has been ‘troubled partner’ in much delayed E-7 program,2026-03-17 18:33:31+00,2,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
351,5733,972611,rss:rss,trusted,Zelensky discusses with Rutte strengthening air defense and expanding PURL program,2026-03-17 20:58:00+00,2,2,"{trusted,ukraine_media}",f,2026-03-22 19:43:03.021284+00
352,5732,2037875,rss:rss,estonian_media,Terras liitub põllumeeste protestiga,2026-03-18 05:57:00+00,3,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
353,5493,72699,rss:gdelt,"",GDELT [Kronstadt-naval]: World News : One French soldier dies after Iraq drone attack,2026-03-14 03:00:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
354,5735,373828,rss:rss,russian_independent,Украинские дроны атаковали нефтебазу в Тихорецке: пожар охватил тысячи квадратных метров,2026-03-12 18:57:46+00,4,2,"{russian_independent,russian_state}",f,2026-03-22 19:43:03.021284+00
355,5722,731498,rss:gdelt,"",GDELT [Severomorsk-NorthFleet]: Nuclear power group launches first overseas clean energy standards institute,2026-03-17 07:15:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
356,5761,395231,rss:gdelt,"","GDELT [Kaliningrad-Chkalovsk]: Why France is bolstering military presence in the Middle East , as Macron prepares for postwar talks",2026-03-16 11:00:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
357,5754,668944,rss:rss,russian_state,В аэропорту Калининграда из-за мер в Ленобласти возможны изменения расписания,2026-03-17 03:35:19+00,5,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
358,5763,1004979,rss:rss,counter_disinfo,Agents of Chaos: Unpacking the Actions of Border Patrol Agents Across the US,2026-03-17 22:16:35+00,2,1,{counter_disinfo},f,2026-03-22 19:43:03.021284+00
359,5768,58197,rss:rss,russian_state,Главком НАТО Гринкевич заявил о готовности США жёстко ответить на помощь Ирану,2026-03-12 18:36:43+00,15,4,"{estonian_media,russian_language_ee,russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
360,5690,72704,rss:gdelt,"","GDELT [Kronstadt-naval]: Iran unveils  Kamikaze  naval drone fleet inside underground  missile city , threatens shipping through Strait of Hormuz",2026-03-14 02:30:00+00,8,0,,f,2026-03-22 19:43:03.021284+00
361,5792,50081,rss:rss,estonian_media,Карис провозгласил Закон о выборах президента,2026-03-10 03:39:00+00,4,3,"{baltic_media,estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
362,5734,939107,rss:rss,estonian_media,Певкур: в Пскове на военной базе взорвался топливный склад,2026-03-17 18:24:00+00,3,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
363,5764,933540,rss:gdelt,"",GDELT [Chernyakhovsk-airbase]: From Condor dreams to imported rockets : Why South America never became a missile power ? ,2026-03-17 17:15:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
364,5803,50314,rss:rss,russian_state,ТАСС: вдовы погибших в 2025 году в Волчанске солдат ВСУ вышли на митинг,2026-03-10 01:57:36+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
365,5786,836923,rss:rss,ukraine_media,Zelenskyy arrives in London; visit to begin with audience with the King – video,2026-03-17 11:25:00+00,2,1,{ukraine_media},f,2026-03-22 19:43:03.021284+00
366,5789,905251,rss:rss,baltic_media,Правительство поддержало передачу надзора за небанковскими кредиторами Банку Латвии,2026-03-17 13:58:00+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
367,5771,939079,rss:rss,estonian_media,Индрек Сирк: предстоящие выборы побудили депутатов изменить Закон о дорожном движении,2026-03-17 19:19:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
368,5781,903989,rss:rss,russian_state,"Трамп пока не думает о выходе из НАТО, но разочарован альянсом",2026-03-17 16:28:00+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
369,5799,848840,rss:telegram,"",В России посадили инженера за передачу секретных сведений ЛатвииМосковский суд приговорил к трем год…,2026-03-17 14:04:10+00,3,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
370,5778,664362,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Leaked audio says Iran supreme leader survived U . S . and Israeli air strikes,2026-03-17 03:00:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
371,5765,534511,rss:rss,ru_state,"В НХЛ заявили, что решение по участию россиян в Кубке мира по хоккею пока не принято",2026-03-16 18:13:06+00,7,1,{ru_state},t,2026-03-22 19:43:03.021284+00
372,5779,836224,rss:rss,ru_state,Пентагон: генерал США потерял секретные документы и напился в Киеве,2026-03-17 13:28:03+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
373,5791,84059,rss:rss,baltic_media, Tsahkna discusses security issues with Australian counterpart  - The Baltic Times,2026-03-14 23:15:14.692991+00,5,2,"{baltic_media,estonian_media}",f,2026-03-22 19:43:03.021284+00
374,5776,194977,rss:gdelt,"",GDELT [Baltiysk-naval]: Clean Tankers Reposition West as Hormuz Stays Shut | Hellenic Shipping News Worldwide,2026-03-15 22:45:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
375,5787,798639,rss:gdelt,"",GDELT [Luga-6th-CAA]: Latvia and Germany strengthen defense cooperation by signing a memorandum on  IRIS - T  system maintenance in the Baltics,2026-03-17 11:15:00+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
376,5784,442168,rss:rss,estonian_media,Хейдо Витсур: решение правительства не повышать акцизы – шаг в правильном направлении,2026-03-16 12:32:00+00,3,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
377,5783,471098,rss:telegram,"",Интересное видео попалось на просторах интернета. Латышка на русском языке рассказывает о своих ощущ…,2026-03-16 15:30:04+00,2,0,,f,2026-03-22 19:43:03.021284+00
378,5796,373685,rss:rss,baltic_media,„Dirbtinai keliamos įtampėlės“: Budrys prabilo apie konkurenciją su Ruginiene,2026-03-16 08:51:03+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
379,5790,84121,rss:rss,baltic_media, Parliament to discuss Estonia's demographic crisis on Wednesday  - The Baltic Times,2026-03-14 23:15:15.409863+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
380,5769,80999,rss:rss,russian_state,Брейдо: в ЦСКА взбешены удалением Челестини в матче с «Балтикой»,2026-03-14 19:00:02+00,15,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
381,5795,84065,rss:rss,baltic_media, Lithuanian deputy foreign minister held talks with Metsola on EU security  - The Baltic Times,2026-03-14 23:15:14.761231+00,3,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
382,5811,865982,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Southern Lebanon paramedics risk deadly Israeli strikes to do their work,2026-03-17 15:00:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
383,5782,735638,rss:rss,estonian_media,Министерство обороны Великобритании готовится заключить крупный контракт с эстонской компанией,2026-03-17 05:34:51+00,4,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
384,5824,865993,rss:gdelt,"",GDELT [Baltiysk-naval]: Capital Tankers Lists on Euronext Growth Oslo,2026-03-17 15:00:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
385,5809,823055,rss:telegram,"",Американский оборонный гигант Lockheed Martin открыл представительство в ЛитвеЭто первый офис компан…,2026-03-17 12:38:01+00,2,0,,f,2026-03-22 19:43:03.021284+00
386,5821,597222,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Israel president says Europe should back fight against Hezbollah as troops operate in Lebanon,2026-03-16 23:15:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
387,5159,53040,rss:rss,russian_state,В Пензенской области отменили беспилотную опасность,2026-03-11 02:49:17+00,12,1,{russian_state},t,2026-03-22 19:43:03.021284+00
388,5807,732798,rss:gdelt,"",GDELT [Ostrov-airbase]: Accused DC pipe bomber tells court Trump broad Jan . 6 pardon should apply to him,2026-03-17 04:00:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
389,5822,78523,rss:gdelt,"",GDELT [Baltiysk-naval]: Oil tanker attacked off Russian coast,2026-03-14 15:30:00+00,5,0,,f,2026-03-22 19:43:03.021284+00
390,5810,84027,rss:rss,baltic_media, Lifelong learning opportunities for senior citizens should be strengthened - president  - The Baltic Times,2026-03-14 23:15:14.332394+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
391,5844,837129,rss:rss,russian_state,Умер один из пострадавших при атаке ВСУ на автосервис Курска 27 февраля,2026-03-17 13:18:43+00,2,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
392,5833,393846,rss:telegram,"",🗣 ЦИТАТА ДНЯ🇱🇹 Председатель Комитета по иностранным делам Сейма Литвы Ремигиюс Мотузас в понедельник…,2026-03-16 11:01:49+00,4,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
393,5820,328967,rss:gdelt,"","GDELT [Baltiysk-naval]: Indian Navy , along with partner nations , participates in US - led Exercise Sea Dragon 2026 in Guam",2026-03-16 06:45:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
394,5813,531163,rss:gdelt,"","GDELT [Machulishchy-Belarus]: Trump demands other nations clear Strait of Hormuz , claims NATO future at stake",2026-03-16 19:00:00+00,7,0,,f,2026-03-22 19:43:03.021284+00
395,5800,55941,rss:rss,russian_state,Трамп пригрозил Испании прекратить с ней торговлю,2026-03-11 18:30:07+00,11,3,"{estonian_media,ru_proxy,russian_state}",t,2026-03-22 19:43:03.021284+00
396,5842,49554,rss:milwatch,"","On the flightline with Swedish fighter jets in Iceland, in Cold War 2.0",2026-03-09 17:24:59+00,3,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
397,5677,71363,rss:rss,russian_state,"Польша потребовала от Германии репарации, чтобы купить оружие",2026-03-13 22:30:10+00,10,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
398,5855,83546,rss:rss,defense_osint,Russia launches nearly 500 drones and missiles at Ukraine,2026-03-14 09:33:58+00,3,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
399,5846,836262,rss:rss,ru_state,Глава Магаданской области поручил проверить состояние домов после землетрясения,2026-03-17 12:26:20+00,2,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
400,5805,803212,rss:rss,russian_state,Туск: Польша не направит военных для поддержки операции США против Ирана,2026-03-17 11:33:44+00,3,2,"{estonian_media,russian_state}",t,2026-03-22 19:43:03.021284+00
401,5866,802618,rss:rss,estonian_media,MART RAUDSAAR ⟩ The opening move in the presidential election game – against Alar Karis,2026-03-17 11:21:37+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
402,5859,194908,rss:telegram,"","Украина – первая линия обороны ЕС, заявляет Европейская дипломатическая службаВ ЕС отчитались о пред…",2026-03-15 08:39:01+00,2,0,,f,2026-03-22 19:43:03.021284+00
403,5882,57940,rss:rss,estonian_media,Глава МИД Латвии выступила за разрыв экономических связей с Россией,2026-03-12 13:50:13+00,3,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
404,5869,61939,rss:gdelt,"",GDELT [Grodno-garrison]: UK troops in Iraq burn through missiles shooting down Iran drones | united kingdom | News,2026-03-13 03:30:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
405,6136,70889,rss:milwatch,"",Paratroopers storm Russian position in Kharkiv region; four surrendered,2026-03-13 21:34:00+00,2,1,{trusted},f,2026-03-22 19:43:03.021284+00
406,5868,60758,rss:gdelt,"",GDELT [Machulishchy-Belarus]: Rescue effort under way as US military refueling plane crashes in Iraq,2026-03-12 23:00:00+00,8,0,,f,2026-03-22 19:43:03.021284+00
407,5885,533899,rss:rss,estonian_media,Ляэнеметс о выборах президента: соцдемы готовы искать компромиссные кандидатуры,2026-03-16 18:38:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
408,5861,836919,rss:rss,ukraine_media,Ukraine's General Staff: Defence forces strike Russian air defence system in Bryansk Oblast,2026-03-17 11:49:00+00,3,2,"{trusted,ukraine_media}",f,2026-03-22 19:43:03.021284+00
409,5876,83848,rss:rss,baltic_media,Farmers warn Middle East conflict could drive up fertilizer and food prices,2026-03-11 08:00:51+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
410,5860,427372,rss:telegram,"",Премьер Польши Туск заявил о реальной угрозе выхода страны из Евросоюза.По словам премьера Польши До…,2026-03-16 13:27:01+00,4,2,"{russian_language_ee,ru_state}",f,2026-03-22 19:43:03.021284+00
